,uri,acousticness,valence,danceability,energy,key,instrumentalness,liveness,loudness,speechiness,tempo,duration,h/s
364,spotify:track:1LLm4XXXV0FErcxPDw9Vt7,0.0967,0.587,0.679,0.73,4,7.44e-06,0.468,-4.727,0.0498,123.96,182234,h
365,spotify:track:3bnkaXJ2x43eJfAu79gCOM,0.000847,0.24,0.534,0.961,4,0.771,0.294,-5.713,0.0525,126.984,205670,h
366,spotify:track:6MEeYEu1kOWewEKwmHC35I,0.00184,0.439,0.762,0.75,7,0.542,0.28,-5.361,0.0481,123.012,259080,h
367,spotify:track:7GAOQ8MtrE35VOIwf49l3k,0.0439,0.32,0.695,0.869,3,9.94e-05,0.167,-3.844,0.0637,112.949,212486,h
368,spotify:track:6YeUmDm2HojqOQjJM2MGzJ,0.000486,0.276,0.687,0.881,4,0.00609,0.214,-5.325,0.0428,126.094,175719,h
369,spotify:track:2ViZ3nBhQN7lphvseCP0KA,0.00889,0.77,0.554,0.979,9,0.924,0.101,-5.504,0.0433,126.027,202083,h
370,spotify:track:04y3erxQR6KFwuiiX31Yh8,0.00492,0.37,0.585,0.707,11,0.873,0.111,-12.517,0.0367,125.981,274315,h
371,spotify:track:64SQGeNox2aIO5tJwv1hZM,0.0277,0.353,0.829,0.936,2,8.3e-05,0.0669,-4.194,0.118,123.04,213161,h
372,spotify:track:2g5WlH1b6dce45feunvtoc,0.000367,0.236,0.723,0.673,4,0.845,0.1,-6.353,0.0454,124.996,240067,h
373,spotify:track:26VNWta4v0Dr5wWoFD386M,0.000822,0.483,0.643,0.872,0,0.0,0.311,-2.635,0.0511,122.0,176588,h
374,spotify:track:7HslvRFn3EeAwm84cFJzMq,0.0328,0.246,0.578,0.706,1,0.0,0.0749,-5.084,0.044,119.913,177267,h
375,spotify:track:0NFjqDNm7MyB7PtjouP5Z1,0.32,0.18,0.943,0.409,0,0.777,0.105,-9.556,0.15,122.011,240000,h
376,spotify:track:3239OdTeQMBphegyNvF8F3,0.026,0.878,0.928,0.681,9,0.00373,0.0491,-8.554,0.0728,126.988,172285,h
377,spotify:track:1ne8QlKoWgE7XqpFcXP3uw,0.0142,0.832,0.613,0.982,0,0.049,0.228,-6.074,0.0543,126.001,285825,h
378,spotify:track:61bUwAYTGluUHZhhlUCA9f,0.0163,0.862,0.702,0.828,0,7.61e-06,0.0732,-3.068,0.0312,105.024,176000,h
379,spotify:track:6ochX6LCngK8MZCTUVh3mf,0.00676,0.966,0.755,0.919,0,0.0132,0.285,-4.311,0.0523,122.976,185366,h
380,spotify:track:1LMdGzqmGVKwOpLKM3lVEk,0.0124,0.71,0.792,0.832,0,0.651,0.912,-4.127,0.0624,123.992,210121,h
381,spotify:track:3wYOGJYD31sLRmBgCvWxa4,0.0714,0.472,0.646,0.761,1,0.0,0.222,-2.557,0.0385,129.916,167308,h
382,spotify:track:2fEhiGQmN5tJhgR4bYyACr,0.017,0.563,0.828,0.879,10,0.075,0.354,-3.851,0.289,122.989,204879,h
383,spotify:track:1KhvPAQTrLRXK5oFLvNd8W,4.71e-05,0.242,0.749,0.78,1,0.882,0.0903,-6.287,0.0822,124.001,348387,h
384,spotify:track:4g8k9cKU6G7Bke5PQOvpg4,0.074,0.747,0.547,0.892,0,1.87e-05,0.307,-1.591,0.0742,122.073,185410,h
385,spotify:track:0iorfThvp0sgwOB1qcZDk3,0.032,0.745,0.827,0.786,6,9.16e-05,0.0795,-6.969,0.0931,124.008,197419,h
386,spotify:track:4j2Hnjpf038Ygz8tXe56IL,0.000542,0.583,0.702,0.869,1,0.103,0.0958,-4.603,0.0313,125.966,199960,h
387,spotify:track:3hrN93f0xTIsejwDB3avn6,0.0358,0.896,0.757,0.789,9,1.82e-05,0.0447,-5.14,0.0922,121.009,239028,h
388,spotify:track:1ILskhM9dYoNTzWS0KOfsG,0.0446,0.594,0.75,0.888,7,0.0238,0.47,-5.014,0.0843,127.005,143740,h
389,spotify:track:0pYaRdxW5PbUzzcwM1ExzE,0.0124,0.541,0.659,0.897,9,1.77e-06,0.212,-5.53,0.0895,124.017,202201,h
390,spotify:track:1jMzC6YdAsmQFoS5M1s8iF,0.00494,0.552,0.632,0.88,3,0.0131,0.0634,-6.263,0.0381,126.054,168095,h
391,spotify:track:6b56B8Ew3d0WDnd4Vq01Gh,0.0334,0.68,0.797,0.827,5,0.101,0.288,-5.607,0.0418,121.979,169402,h
392,spotify:track:75wP09efeYdo6B644E33vf,0.025,0.853,0.802,0.78,8,0.457,0.0431,-6.003,0.0481,120.008,288335,h
393,spotify:track:2pYuTXL9WWDLbhxxOUai5Y,0.002,0.635,0.733,0.897,11,0.189,0.0534,-6.432,0.0836,124.006,366048,h
394,spotify:track:1BHyi5tS67s00jDSlGQXg4,0.0109,0.913,0.7,0.914,8,0.00296,0.0849,-6.43,0.106,125.07,186300,h
395,spotify:track:3bkE4Zk48wwFfTagxlEAPd,0.0144,0.448,0.607,0.932,9,0.791,0.334,-3.339,0.275,125.013,142320,h
396,spotify:track:1pfgsjmxVZhoZpeDx6POKv,0.00463,0.508,0.658,0.804,0,0.0,0.178,-5.735,0.0377,120.047,205793,h
397,spotify:track:2MYRU51rPa1QpukXT2lR7C,0.0215,0.623,0.729,0.899,0,0.00118,0.116,-4.757,0.191,121.97,192731,h
398,spotify:track:4yABgjYvA9NoqZk3pqyfcC,0.0152,0.326,0.684,0.884,2,0.231,0.594,-6.651,0.0619,126.038,192976,h
399,spotify:track:7K4V4qFRcEdagT2QfN8Xnr,0.00305,0.802,0.649,0.816,1,4.78e-06,0.308,-3.811,0.0696,125.998,158844,h
400,spotify:track:2grjqo0Frpf2okIBiifQKs,0.168,0.979,0.697,0.832,9,0.00131,0.269,-7.264,0.0298,125.926,215093,h
401,spotify:track:7GVUmCP00eSsqc4tzj1sDD,0.172,0.957,0.731,0.804,11,0.00028,0.0685,-7.621,0.0473,107.383,205933,h
402,spotify:track:7FS541dJh3iQAEXEZoDhE6,0.691,0.93,0.458,0.801,9,0.0,0.328,-7.83,0.0565,160.547,159853,h
403,spotify:track:2dlEdDEmuQsrcXaAL3Znzi,0.261,0.912,0.737,0.569,5,0.308,0.046,-6.702,0.0552,167.202,190707,h
404,spotify:track:0pBhA8yQ5FUKyQG13x2Qmh,0.0557,0.919,0.661,0.911,4,5.54e-06,0.348,-6.571,0.0417,117.147,334187,h
405,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,0.127,0.514,0.5,0.748,4,0.0,0.447,-9.072,0.0363,118.852,250987,h
406,spotify:track:3GGcwG519BTMdvMeFy7meT,0.551,0.947,0.571,0.654,2,0.0,0.0599,-11.034,0.0501,117.955,235267,h
407,spotify:track:00ETaeHUQ6lops3oWU1Wrt,0.019,0.429,0.681,0.773,5,1.28e-06,0.11,-5.749,0.148,119.961,199008,h
408,spotify:track:7uFbQgEGYh76xOldjYCiN8,0.019,0.948,0.848,0.653,0,1.41e-05,0.0288,-5.835,0.0977,115.006,270653,h
409,spotify:track:5TUZhrb8UaaA76NhzZax2Z,0.000896,0.522,0.568,0.891,0,0.000137,0.357,-5.786,0.0376,104.954,190227,h
410,spotify:track:2Dz8KeCYs9awlwUJStJlmh,0.0384,0.756,0.72,0.791,1,0.0,0.157,-4.689,0.124,102.071,175427,h
411,spotify:track:2RlgNHKcydI9sayD2Df2xp,0.652,0.477,0.388,0.338,10,3.72e-06,0.248,-10.054,0.0328,177.784,303373,h
412,spotify:track:0ikz6tENMONtK6qGkOrU3c,0.272,0.9,0.62,0.574,0,0.0,0.0607,-11.893,0.0421,81.548,231333,h
413,spotify:track:6Ie4zAU48O8czAm0sAG0D7,0.0856,0.874,0.646,0.778,2,0.0,0.111,-4.07,0.0522,126.001,200347,h
414,spotify:track:0v1x6rN6JHRapa03JElljE,0.0112,0.737,0.746,0.765,6,0.0,0.0936,-4.41,0.0993,114.044,199054,h
415,spotify:track:3KqRYO83UpIst49K6USWep,0.0211,0.464,0.562,0.683,1,0.0,0.176,-6.179,0.0328,97.061,203320,h
416,spotify:track:2VkPfL3qQ2adxShD3rNvoV,0.0663,0.74,0.807,0.495,0,0.0,0.111,-7.859,0.034,93.063,156507,h
417,spotify:track:3M31S6f0z8S3nkFh3eS06W,0.0325,0.475,0.639,0.846,9,0.0,0.116,-6.184,0.0439,115.965,224813,h
418,spotify:track:7woeOS5xhg4e3AkN6U916d,0.129,0.925,0.678,0.619,10,0.000153,0.337,-6.966,0.0993,161.851,223953,h
419,spotify:track:5MJ47IaaEMMKsgUqYEaCCv,0.255,0.92,0.732,0.678,1,0.0,0.0638,-4.078,0.177,166.019,153523,h
420,spotify:track:4LDuSfbXupGKg6RpkgTAij,0.0537,0.579,0.659,0.689,11,0.0,0.0904,-6.649,0.0503,95.98,206135,h
421,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,0.213,0.418,0.646,0.823,2,0.0,0.322,-4.123,0.0394,128.035,227267,h
422,spotify:track:3lffqHBnMd4ie30QiRTBOY,0.0803,0.961,0.792,0.787,11,0.0,0.255,-5.022,0.0337,122.103,193672,h
423,spotify:track:3pf96IFggfQuT6Gafqx2rt,0.0876,0.803,0.647,0.868,0,0.124,0.129,-6.427,0.105,121.822,242240,h
424,spotify:track:6J7U49QGecWb3WqIqfSYc0,0.000817,0.771,0.611,0.88,7,1.01e-05,0.0598,-6.571,0.0378,144.996,164200,h
425,spotify:track:169pWCmfvVazzcL4EXFPgL,0.0352,0.572,0.404,0.962,3,0.0,0.146,-2.901,0.0978,158.121,182267,h
426,spotify:track:3Fzlg5r1IjhLk2qRw667od,0.0624,0.872,0.632,0.858,10,0.0,0.347,-3.463,0.035,119.397,232693,h
427,spotify:track:4mvpwhnuNCbh7ETU3SGQUS,0.088,0.332,0.713,0.451,5,0.0,0.108,-8.323,0.0281,127.774,201813,h
428,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,0.0736,0.833,0.696,0.943,4,0.0,0.653,-2.962,0.0431,129.003,194867,h
429,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,0.0279,0.506,0.765,0.29,4,1.02e-06,0.571,-17.117,0.139,92.409,298773,h
430,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.0106,0.7,0.669,0.832,0,0.0,0.0968,-5.72,0.0682,113.035,237547,h
431,spotify:track:5P3oaNpPDVLRJsL3152SEs,0.0156,0.773,0.608,0.735,4,1.69e-06,0.361,-5.497,0.0371,90.007,164668,h
432,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,0.0849,0.652,0.652,0.748,0,0.0,0.604,-5.242,0.0887,94.1,267413,h
433,spotify:track:60nZcImufyMA1MKQY3dcCH,0.219,0.962,0.647,0.822,5,0.0,0.0908,-4.662,0.183,160.019,232720,h
434,spotify:track:1M4qEo4HE3PRaCOM7EXNJq,0.0237,0.569,0.676,0.771,8,7e-06,0.102,-3.675,0.0483,99.048,207133,h
435,spotify:track:0M1A9wInEHilyWkh4I8tWo,0.007,0.386,0.483,0.77,6,0.0,0.182,-4.829,0.0512,132.992,235960,h
436,spotify:track:14sOS5L36385FJ3OL8hew4,0.374,0.492,0.693,0.575,9,0.0,0.252,-6.998,0.0801,117.999,211362,h
437,spotify:track:7fCNUWi6uflDTQ08srxMZk,0.0224,0.523,0.827,0.658,6,0.0,0.0417,-3.846,0.0517,115.016,152862,h
438,spotify:track:2eas9BFx6VBTAJlRCDLwGo,0.0761,0.965,0.704,0.7,9,0.0,0.138,-3.67,0.0475,95.002,187987,h
439,spotify:track:4VNtWSKDhvc2x99NiM5kbj,0.0654,0.864,0.748,0.822,10,7.92e-06,0.2,-5.611,0.0428,112.951,196736,h
440,spotify:track:59bqd3AvNmW5eunQZx0aWI,0.127,0.607,0.55,0.669,1,0.0,0.535,-7.538,0.0413,101.991,176784,h
441,spotify:track:0rIAC4PXANcKmitJfoqmVm,0.0192,0.881,0.599,0.887,4,1.21e-06,0.3,-3.967,0.0984,170.918,193837,h
442,spotify:track:3OTSBoYKO7HzGVj8Bu2OH9,0.18,0.5,0.665,0.799,6,0.0,0.125,-2.868,0.0617,101.976,228112,h
443,spotify:track:74mGikI3P484sQAFSnjNuV,0.109,0.903,0.694,0.788,6,0.0,0.0647,-5.33,0.063,96.981,187640,h
444,spotify:track:1ZycJRpLOazlLcoFGxGROO,0.0829,0.501,0.687,0.447,8,0.0,0.0878,-6.586,0.0486,114.578,202640,h
445,spotify:track:1LWEjUzrngRXdUBaf7GWYI,0.0139,0.564,0.617,0.615,4,0.0,0.0897,-6.518,0.0567,125.898,218631,h
446,spotify:track:4haj5xs3smcDcGRkdPrKQu,0.00127,0.768,0.765,0.808,1,1.15e-05,0.0835,-4.414,0.0319,122.038,196107,h
447,spotify:track:0kzw2tRyuL9rzipi5ntlIy,0.00701,0.619,0.578,0.866,1,0.0,0.257,-3.804,0.0619,128.038,199080,h
448,spotify:track:0aersVHlGGXcHeRvHtuaSt,0.0189,0.399,0.564,0.945,1,0.0,0.359,-4.705,0.0493,101.003,246333,h
449,spotify:track:3FtYbEfBqAlGO46NUDQSAt,0.0714,0.559,0.763,0.807,1,0.28,0.348,-3.714,0.035,103.038,229640,h
450,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.00801,0.928,0.856,0.609,0,8.15e-05,0.0344,-7.223,0.0824,114.988,269667,h
451,spotify:track:3AszgPDZd9q0DpDFt4HFBy,0.0644,0.963,0.715,0.97,0,0.000156,0.205,-2.206,0.0648,79.504,239240,h
452,spotify:track:6wMeMFLaD4NCxXzkXgkuM1,0.0866,0.929,0.787,0.85,1,0.0,0.103,-4.681,0.0549,122.024,185773,h
453,spotify:track:6AoHQqGnuwFk9ygWhzLRws,0.0264,0.745,0.73,0.792,6,0.0,0.101,-5.33,0.13,99.039,170158,h
454,spotify:track:1gihuPhrLraKYrJMAEONyc,0.000972,0.919,0.707,0.924,7,0.00703,0.204,-2.842,0.031,127.937,206413,h
455,spotify:track:3SPDQfj2UfWq6A2NllZnzn,0.00761,0.873,0.729,0.771,4,0.0,0.087,-2.451,0.0725,125.011,198053,h
456,spotify:track:10bTsH8ANDUlrR4iPXnbig,0.0842,0.8,0.618,0.837,9,0.0,0.344,-5.574,0.115,168.114,174800,h
457,spotify:track:7GhIk7Il098yCjg4BQjzvb,0.135,0.916,0.727,0.939,8,4.35e-05,0.151,-11.855,0.0369,113.33,212827,h
458,spotify:track:03mMSLEJCPoGJwQhHpN5y0,0.128,0.697,0.653,0.869,5,2.2e-05,0.046,-3.725,0.0382,122.017,197347,h
459,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,0.212,0.363,0.573,0.739,9,0.0,0.175,-5.455,0.0581,120.077,174062,h
460,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.0498,0.446,0.617,0.635,11,1.44e-05,0.164,-6.769,0.0317,103.019,247160,h
461,spotify:track:1xK7enJZVdv37fnnxoZlPq,0.123,0.529,0.362,0.921,1,0.0,0.19,-3.815,0.486,172.191,180840,h
462,spotify:track:378iszndTZAR4dH8kwsLC6,0.0561,0.728,0.592,0.8,6,2.01e-06,0.0775,-4.931,0.215,89.972,224813,h
463,spotify:track:2zxxxCNSP3mUngFoF4Fnxd,0.0644,0.869,0.891,0.745,11,0.0,0.256,-3.312,0.0538,101.007,222000,h
464,spotify:track:0xRuHSrLR2hWF7GAsiSGm1,0.00159,0.232,0.685,0.869,1,0.00018,0.0718,-4.704,0.126,114.943,169681,h
465,spotify:track:1h8j9zvXdltYGKjzNyrTuj,0.00456,0.563,0.682,0.644,7,2.73e-06,0.121,-6.513,0.121,122.381,207573,h
466,spotify:track:0z4kyKuFGmUV7WQ7gB1sAp,0.000414,0.46,0.528,0.833,9,1.23e-06,0.068,-6.19,0.0514,127.998,204759,h
467,spotify:track:4zag02jtwumRcnPdYYr0Do,0.0913,0.792,0.651,0.794,10,0.0,0.249,-4.458,0.0329,135.974,200797,h
468,spotify:track:5KhtfxmVLso0pQfnZ49h36,0.192,0.903,0.491,0.605,7,0.0,0.289,-10.098,0.0367,151.416,183507,h
469,spotify:track:1klGbW5a9qTBFUjFfddbmU,0.0849,0.572,0.73,0.433,2,0.0,0.169,-7.05,0.0455,94.596,173053,h
470,spotify:track:48td6xvpokdYwvbl3JIiXP,0.132,0.712,0.775,0.719,7,1.79e-06,0.0662,-6.212,0.0435,117.513,246027,h
471,spotify:track:5E3P9e1hvjyIOlFyqNB5eD,0.5,0.823,0.597,0.643,5,0.0,0.0435,-6.303,0.134,167.963,144333,h
472,spotify:track:72Dd7GCaepMi8ktuXxmSZF,0.0438,0.946,0.777,0.72,8,0.0,0.251,-5.293,0.0525,114.955,194827,h
473,spotify:track:0iQ77tSa7ncj7zBPtVx6cU,0.00754,0.468,0.582,0.821,0,2.1e-06,0.818,-4.861,0.0365,100.025,261373,h
474,spotify:track:0r4SsYcwvd8URat6AS2m6f,0.133,0.799,0.694,0.712,7,0.0,0.211,-3.923,0.046,98.022,201122,h
475,spotify:track:6NZyS4MWmdMD9mcodfs7jS,0.201,0.399,0.747,0.616,5,0.0,0.234,-6.999,0.253,117.89,188887,h
476,spotify:track:0u8AnQEMd9W6fDG2UbFjyz,0.107,0.867,0.682,0.815,2,0.000659,0.114,-5.747,0.0656,113.04,219795,h
477,spotify:track:5xi2SXmF3A5AIsuGXiUIZu,0.43,0.655,0.737,0.697,8,0.000382,0.0821,-5.31,0.0895,94.101,182560,h
478,spotify:track:6oJ6le65B3SEqPwMRNXWjY,0.0154,0.404,0.693,0.678,8,6.05e-06,0.101,-7.159,0.0324,103.952,228267,h
479,spotify:track:631U6DaszJisq3TiaQ0vTM,0.00253,0.894,0.698,0.843,1,0.000454,0.124,-4.789,0.0544,105.83,219413,h
480,spotify:track:48i055G1OT5KxGGftwFxWy,0.715,0.958,0.619,0.603,9,0.0,0.0721,-9.481,0.0342,127.432,178933,h
481,spotify:track:2vz1CsL5WBsbpBcwgboTAw,0.0984,0.646,0.583,0.905,2,0.00019,0.0593,-6.132,0.0733,173.982,226827,h
482,spotify:track:7KFThZQCAcj8JXdPRtdrXE,0.0497,0.504,0.738,0.812,1,0.000168,0.102,-6.035,0.182,171.76,266347,h
483,spotify:track:17GRI6IQnzjMtpeANxdpch,0.157,0.449,0.669,0.697,0,1.95e-05,0.26,-11.104,0.248,110.049,205479,h
484,spotify:track:2L6orAlH8tBhiFTumIfMyF,0.0604,0.717,0.67,0.838,0,0.000611,0.159,-4.031,0.0362,104.998,222041,h
485,spotify:track:4JHOhFMZn4wyrekeqmJYW6,0.0365,0.521,0.633,0.792,0,1.06e-06,0.0921,-3.368,0.0347,98.969,241400,h
486,spotify:track:5jnZUl6PwWB0Maze4kDJfC,0.0388,0.67,0.563,0.908,1,1.53e-06,0.355,-4.428,0.0319,127.932,216760,h
487,spotify:track:37f4ITSlgPX81ad2EvmVQr,0.0549,0.33,0.564,0.714,7,0.0,0.155,-4.987,0.129,175.924,204013,h
488,spotify:track:4jgCDh6JCkw2kEYuIyNxzI,0.288,0.447,0.698,0.674,10,0.0,0.295,-5.576,0.0473,94.99,169355,h
489,spotify:track:2iHvc6wFwaiZvSOUFKGsyy,0.381,0.863,0.738,0.617,0,0.0,0.281,-12.153,0.126,101.012,176436,h
490,spotify:track:2cP2Xlw6ZbuQgIOs0Cn0yu,0.085,0.783,0.726,0.576,0,0.0,0.0458,-7.341,0.146,82.055,166707,h
491,spotify:track:5UyJAdh9xzIFHQsgOBAOMV,0.0386,0.931,0.796,0.807,10,0.0,0.1,-4.721,0.0438,111.004,210697,h
492,spotify:track:4JaLkM90MJutDAl5jD9BZX,0.0278,0.85,0.558,0.916,1,0.0,0.0296,-3.145,0.0839,142.984,199720,h
493,spotify:track:4VRJfWj7cNKivIggXeje8z,0.00162,0.888,0.426,0.957,9,0.000617,0.291,-5.552,0.0634,159.977,174933,h
494,spotify:track:72ahyckBJfTigJCFCviVN7,0.144,0.805,0.638,0.867,2,0.000733,0.0846,-6.469,0.0331,115.692,243373,h
495,spotify:track:5aUKKVd4hWNlz5ILEgZxD5,0.726,0.54,0.493,0.833,10,0.0,0.935,-6.86,0.0907,138.336,262733,h
496,spotify:track:59oPFBesMm8CFVwdRRm2k2,0.789,0.822,0.594,0.885,5,0.0,0.157,-8.089,0.272,116.152,221347,h
497,spotify:track:1orD9IAKp9MotxkDEhl6Mr,0.255,0.787,0.814,0.514,7,0.0471,0.0605,-11.571,0.0295,114.06,141267,h
498,spotify:track:2Y90nL1ohB4sgYELDs7uNx,0.0457,0.978,0.574,0.96,9,0.0,0.121,-4.906,0.032,117.486,254733,h
499,spotify:track:6Ki8gmCpmrsDprpPjxqTa7,0.181,0.774,0.707,0.798,6,0.000663,0.363,-4.874,0.0319,120.398,235467,h
500,spotify:track:6pzLxfaOuXD6QxAkcKDukY,0.0044,0.961,0.777,0.599,1,8.24e-06,0.0576,-14.321,0.0434,116.206,356707,h
501,spotify:track:6pc8xULSlsMdFB3OrqbvZ4,0.0466,0.931,0.843,0.656,1,0.0187,0.169,-11.184,0.0595,121.112,215653,h
502,spotify:track:2xLOMHjkOK8nzxJ4r6yOKR,0.0879,0.843,0.719,0.674,11,3.75e-06,0.112,-5.122,0.0681,125.98,215042,h
503,spotify:track:5k31cAfP8yymw8v0AYQIjr,0.0545,0.507,0.672,0.901,2,0.000285,0.0792,-2.415,0.0353,99.989,194000,h
504,spotify:track:3RkvscbM4aNbELiQf7PJwn,0.291,0.962,0.662,0.757,5,0.0,0.0885,-6.818,0.144,159.945,233293,h
505,spotify:track:4eLSCSELtKxZwXnFbNLXT5,0.0818,0.768,0.507,0.923,0,4.63e-06,0.0951,-5.581,0.173,99.252,189840,h
506,spotify:track:2IzI6MHhvH1Gs1vcLlYY4a,0.00468,0.433,0.641,0.842,1,0.0,0.451,-2.674,0.0456,107.012,200640,h
507,spotify:track:5qlgE1o7pniS4d1g61dL1C,0.0122,0.787,0.775,0.739,4,0.000618,0.492,-5.255,0.0316,140.034,213693,h
508,spotify:track:2Oj5BXOY01EDuJhVYNlEoq,0.000189,0.836,0.652,0.783,0,0.0173,0.0889,-4.829,0.0309,117.952,192693,h
509,spotify:track:1mzGywacjpeik00PVLBPpF,0.000149,0.178,0.606,0.72,5,0.00165,0.0745,-6.253,0.0283,127.985,251613,h
510,spotify:track:2uDXoZot9AtykYylsLHlpL,0.00568,0.665,0.573,0.729,11,0.00728,0.396,-6.217,0.0415,119.232,195427,h
511,spotify:track:5HktkLHDbjA6LTyRTBEzHy,0.0742,0.933,0.637,0.891,11,0.000622,0.0686,-4.139,0.0345,126.002,215133,h
512,spotify:track:7161QHk9ZjLKSlkWkIU5aZ,0.181,0.575,0.718,0.865,1,0.000117,0.0423,-3.613,0.0607,128.035,209920,h
513,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,0.3,0.819,0.784,0.893,7,1.57e-05,0.272,-5.153,0.0923,118.738,216733,h
514,spotify:track:7iL6o9tox1zgHpKUfh9vuC,0.255,0.777,0.899,0.713,6,0.0,0.0708,-2.752,0.366,90.051,193467,h
515,spotify:track:5SAckbSHhNJ41b3bn5XwPL,0.31,0.159,0.596,0.576,3,0.0,0.112,-7.636,0.103,107.963,250467,h
516,spotify:track:2dLVVG180B1aDWqCVJQ4YT,0.0268,0.79,0.588,0.85,9,2.85e-06,0.0599,-5.122,0.0364,120.0,182200,h
517,spotify:track:2Foc5Q5nqNiosCNqttzHof,0.0426,0.862,0.794,0.811,6,1.07e-06,0.101,-8.966,0.038,116.047,248413,h
518,spotify:track:1mXuMM6zjPgjL4asbBsgnt,0.141,0.648,0.638,0.832,8,0.0,0.113,-5.039,0.049,124.071,227893,h
519,spotify:track:70cTMpcgWMcR18t9MRJFjB,0.0873,0.61,0.743,0.766,0,0.0,0.509,-6.375,0.0265,127.96,289133,h
520,spotify:track:5hff5RQeE84pznOt8WEWeO,0.0502,0.756,0.609,0.785,11,0.0,0.171,-3.32,0.0891,151.995,181467,h
521,spotify:track:65YsalQBmQCzIPaay72CzQ,0.00108,0.405,0.554,0.669,11,0.0,0.138,-6.041,0.0426,91.993,225200,h
522,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.00882,0.484,0.613,0.622,1,0.0,0.37,-5.794,0.0334,80.003,231240,h
523,spotify:track:0D2VYiRlBv43asKUgieZaM,0.649,0.0951,0.686,0.524,0,0.0569,0.14,-7.251,0.0343,124.938,201627,h
524,spotify:track:4fT0uq9cDTQg9hq5liF48l,0.00614,0.682,0.511,0.808,6,0.0,0.352,-4.831,0.0476,128.053,187893,h
525,spotify:track:5crHvEPQ13FbQGQSscm5Ns,0.00357,0.245,0.382,0.677,1,1.14e-05,0.69,-8.776,0.0654,180.035,219040,h
526,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,0.0264,0.745,0.822,0.739,1,4.26e-05,0.181,-4.541,0.0311,118.992,241933,h
527,spotify:track:49ErwcBYfYRPNBdRuPvpYA,0.0104,0.507,0.615,0.97,9,0.384,0.178,1.342,0.119,122.993,262773,h
528,spotify:track:5w7GCrY0J4oTI9jWlma82d,0.109,0.398,0.615,0.822,11,0.0,0.127,-4.499,0.0399,119.997,186133,h
529,spotify:track:1Fk7y9wnhodbwJGcfxsPcC,0.955,0.0397,0.307,0.982,6,0.00834,0.366,-10.185,0.299,111.663,44987,h
530,spotify:track:4Z1fbYp0HuxLBje4MOZcSD,0.641,0.937,0.482,0.849,2,7.74e-06,0.0414,-9.198,0.0452,124.631,155227,h
531,spotify:track:6Ac4NVYYl2U73QiTt11ZKd,0.261,0.933,0.547,0.82,8,0.0,0.3,-6.728,0.0805,118.208,172867,h
532,spotify:track:5dKBaysNJtfpyNTRa5lqDb,0.0102,0.842,0.551,0.821,2,0.0438,0.153,-4.489,0.0539,174.923,137760,h
533,spotify:track:2RknY4IqSPwagR0v5wchIW,0.0175,0.642,0.566,0.876,0,0.0114,0.677,-4.6,0.187,156.291,209447,h
534,spotify:track:4rmPQGwcLQjCoFq5NrTA0D,0.00966,0.93,0.853,0.681,0,5.71e-05,0.0233,-5.003,0.0888,115.004,270627,h
535,spotify:track:6VwkgtOIlVboseFPCFnyJ2,0.139,0.369,0.679,0.79,1,0.00669,0.165,-6.934,0.059,131.177,251533,h
536,spotify:track:1YrC8s6yZWw23QxW6rfM9f,0.232,0.819,0.818,0.783,1,0.00886,0.0803,-6.534,0.0444,99.992,162267,h
537,spotify:track:3AszgPDZd9q0DpDFt4HFBy,0.0644,0.963,0.715,0.97,0,0.000156,0.205,-2.206,0.0648,79.504,239240,h
538,spotify:track:55h7vJchibLdUkxdlX3fK7,0.0412,0.937,0.874,0.692,5,7.24e-05,0.324,-5.28,0.0431,116.017,178560,h
539,spotify:track:6ZEAXknmx2mrO3KgcDNpFI,0.144,0.901,0.586,0.651,0,0.0,0.489,-10.16,0.048,81.397,223067,h
540,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.133,0.799,0.694,0.712,7,0.0,0.211,-3.923,0.046,98.022,201122,h
541,spotify:track:6pc8xULSlsMdFB3OrqbvZ4,0.0466,0.931,0.843,0.656,1,0.0187,0.169,-11.184,0.0595,121.112,215653,h
542,spotify:track:0eGsygTp906u18L0Oimnem,0.00113,0.239,0.351,0.928,1,0.0,0.0988,-3.71,0.0759,148.03,222076,h
543,spotify:track:213x4gsFDm04hSqIUkg88w,0.0841,0.755,0.631,0.924,0,3.59e-06,0.084,-5.589,0.146,100.045,192280,h
544,spotify:track:05wIrZSwuaVWhcv5FfqeH0,0.0116,0.944,0.596,0.869,10,0.173,0.0678,-11.97,0.037,109.902,238733,h
545,spotify:track:4vnYwFOZCVl0bmerWyuzRw,0.147,0.672,0.341,0.894,9,0.0,0.0741,-6.66,0.0765,174.982,237733,h
